tweet_id,text,location,date
1630598191593803776,Dumb shit mAgA. A city has record cold for one day and they instantly tweet climate change doesn’t exist. https://t.co/htODjcqjmV,"Chicago, IL",2023-02-28
1630597915226828802,"@Ahafia2 Ugh, don't like the cold. Spring has sprung here.","Houston, TX",2023-02-28
1630597912630636545,@nabilashehetmon I used to work at Starbucks (when I was in college) - and my friend still works there. If you like… https://t.co/Hrq4Qeobwk,"Bronx, NY",2023-02-28
1630597891210330112,"Congestion. Fever. Nausea. Soreness. Fatigue. Headache. Itchy soar throat. Hello full fledged flu.

DEF got sick fr… https://t.co/WCvL3L0FLj","Toronto, Ontario",2023-02-28
1630597848063438848,The weather is tryna break but the cold front keeps intervening,"Norfolk, VA",2023-02-28
1630597837930020867,Illinois is a cold depressing boring corrupt mess of a state,"Illinois, USA",2023-02-28
1630597321875415040,Yo gimme a cold smoked fin whale.  I’m down,"Alabama, USA",2023-02-28
1630596946854547456,"Those cuddles, hot chocolate and movies in a cold weather 🥺🥰","Anaheim, CA",2023-02-28
1630596849697423369,"(i wonder what causes the ""not feeling cold"" thing. it's objectively colder than other days where i've *felt* much… https://t.co/qVIFcA3XYr","Shelburne, VT",2023-02-28
1630596501394137088,so much snow!! been a while since i've truly had snow coating my hair.. and unusually it actually doesn't feel that… https://t.co/Ia5xk37WdV,"South Burlington, VT",2023-02-28
1630596281260457984,@MylaFox It just occurred to me how much heat you would lose through ears like that in cold climates,"Portland, OR",2023-02-28
1630596098870919170,@spooney35 @DouglasCP @BernieKram @midtownNY @gmic31966 @DanimalSB @RichardFrench @nyliberal44 @brucepknight… https://t.co/5YpftCBGsa,"Orlando, FL",2023-02-28
1630595438796742656,"VEHICLE STOLEN - COLD at 0 SE GRAND AVE, PORT [Portland Police #PP23000053714] 07:20 #pdx911","Portland, OR",2023-02-28
1630595068737273856,Taking three exams today with a cold https://t.co/9vMPQT4Pkn,"Austin, TX",2023-02-28
1630602385692463105,"Cold Drinks. Hot Food. Smart People.

St. Pete! This one's for you. Join us at Pinellas Ale Works brewery on March… https://t.co/PVJu4MSUEn","St Petersburg, FL",2023-02-28
1630601917561970688,"Tommy Guerrero with Josh Lippi &amp; Matt Rodriguez (and I believe Louie Senor on drums?), despite the cold night folks… https://t.co/T2S8WJEffk",Oak Park Brewing Company,2023-02-28
1630601649315016713,🥴 there's nothing wrong with a nice cold beer after a long day😂 https://t.co/HNXKrG5f9S,"Georgia, USA",2023-02-28
1630600131648036869,@MrJavonBurks I’m sure them dudes wanna play in a dome too. Fuck that cold,"Cleveland, OH",2023-02-28
1630600109208621056,literally dying of a mystery cold and instead of just being tired and goofy my brain is repeatedly yelling “you’ll… https://t.co/wOdzTuwC2f,"Brooklyn, NY",2023-02-28
1630599574955122689,@DannyMarang @Crocs Nice score. I really like the insulated ones when it’s cold outside. Socks or no Socks that is the real question.,"Salem, OR",2023-02-28
1630599386916077568,@YoJayRodriguez Cough cough,"Carson, CA",2023-02-28
1630606006697984001,"THEFT - COLD at 2200 NW SAVIER ST, PORT [Portland Police #PP23000053726] 07:45 #pdx911","Portland, OR",2023-02-28
1630605737352101893,"While wearing the most random horrendous black jersey I’ve seen

I’d feel the same way with how cold it was too🤣 https://t.co/T0vJrySmjz","Denton, TX",2023-02-28
1630605659644338177,@ChellieShell @tylerperry @hollywoodlvwork @Oprah @warnerbros @Tailwindturner @SimoneMissick I enjoyed all their mo… https://t.co/4SUR3Qkpoy,"Paloma Creek South, TX",2023-02-28
1630605502915952641,"DISTURBANCE - COLD at 5500 N MISSOURI AVE, PORT [Portland Police #PP23000053701] 06:10 #pdx911","Portland, OR",2023-02-28
1630605356199034881,"It’s rare disease day. 

3 years ago, I started having absence seizures, vision loss and severe headaches. After 3… https://t.co/wW5713QxWY","El Paso, TX",2023-02-28
1630605324901072896,"whenever I smoke lots of drugs, I cough a lot 😟 how do I fix this?","Houston, TX",2023-02-28
1630605109951631362,"@juliaioffe Why does money appear to buy cold, impersonal, and ugly luxury?","San Diego, CA",2023-02-28
1630604600519847936,"@JodieOdiee What in the world? Who is this account? What is even happening?

I AM the one with a cold heart ha ha Let me have that title","Corona, CA",2023-02-28
1630604039590227968,@ChellieShell I would love to see Simone &amp; Dorian in a major movie together like an Oscar Nominated movie! Loved th… https://t.co/l1dFRrLzNP,"Paloma Creek South, TX",2023-02-28
1630604037165916162,@mossgatherer_ For sure! I don’t even mind cold weather as long as there is sunshine,"Toronto, Ontario",2023-02-28
1630603589495439361,@sosdotty @FluorescentGrey Until you read a lil history about BW &amp; CW experiments during the Cold War . Read Baseless by Nicholson Baker.,"San Jose, CA",2023-02-28
1630602868909821952,@DelfinaDino It's crazy here in Northern  California.  Too much rain and it's cold !,"Sacramento, CA",2023-02-28
1630602731462197248,I legit left Los Angeles in a Canadian Goose. LA is cold!!!,"Washington, DC",2023-02-28
1630610476840239116,"@Gumbyy_Games Yup, I prefer cold tea to be honest! 🤣","Gastonia, NC",2023-02-28
1630610349433954304,"@billmaher That’s why millions of people are vaccinated, to prevent disease or further complications, it works in 1… https://t.co/juz5tKaOly","Miami Springs, FL",2023-02-28
1630610054431768576,this cold got me mouth breathing and i wanna throw myself over a bridge 🤧,"Kalamazoo, MI",2023-02-28
1630610033485705217,"ACCIDENT - HIT AND RUN - COLD at 7700 SW 40TH AVE, PORT [Portland Police #PP23000053731] 07:45 #pdx911","Portland, OR",2023-02-28
1630609917471260673,Good morning! I’m already exhausted and it’s not even 9 AM.   At least it is cold and windy outside.  So I got that going for me… #longday,"Nevada, USA",2023-02-28
1630609869299499016,"Still fighting off a bit of a cold, but I've got some cold medicine. Gonna spend my day in bed writing, eating take… https://t.co/1EiQIOHGwi","Boca Ciega, FL",2023-02-28
1630609857786134542,@catherine_dewar @peteswiftysan just head to Bullen - Två Krögare - get some meatballs - some local beer - relax -… https://t.co/rshmFg5cBD,"Boston, MA",2023-02-28
1630609167974121477,I’m in San Francisco (I’m speaking at Stanford). Got here yesterday. All it seems to do is rain here and be cold. B… https://t.co/NoQpKyg0uf,"East Palo Alto, CA",2023-02-28
1630609104250241027,"@zeadsdeadedm @itsmaddietime Temporary Blue, Cough Drop and Back To Life. 🤣","Colorado, USA",2023-02-28
1630608937035919360,All I could do yesterday while delivering mail in the cold rain was thinking about sleeping in and being in my nice… https://t.co/OOoEIOjN28,"Oakland, CA",2023-02-28
1630608842143809549,"@SavorySensation @DxEverywhere Do you not get it? The risk to human health via this avian flu, which is also now ju… https://t.co/XetR5V9Awg","Toronto, Ontario",2023-02-28
1630607544350822406,@DukesMama2 I should probably mention that pic was taken on grooming day. He badly needs a bath now but it’s too co… https://t.co/C4oQRSoSXH,"Long Beach, CA",2023-02-28
1630607276779225090,@AlRFRYER you buy aldi ground coffee? I’ve made cold brew with that before it was bangin,"Florida, USA",2023-02-28
1630614252703604736,Whoever thought of the caramel chocolate cold brew w the chocolate cold foam and crumbles… I feel like you knew I’d wanna f*ck after,"Lowell, MA",2023-02-28
1630613840328278016,@tryagainBISHHH It’s cold as hell and windy in Denver. Them lashes either finna blow off or you gone fly away,"Alameda, CA",2023-02-28
1630613516330885120,@barkmeta A good Defi Ape Member would be one that criticizes the rest of web3 for not owning. One that calls peopl… https://t.co/N2bvkSLgH9,"Texas, USA",2023-02-28
1630613501029892108,Bully Ray imitating how the conversation went with Vince McMahon planning Brock vs Omos 🤣🤣this is funny as hell https://t.co/yy4CZDyb5V,"Little Rock, AR",2023-02-28
1630613260423643150,"good morning, y’all 

Austie's Bona Fide Deluxe Sandwich Power Ranking™ has been updated 

1. Porchetta Melt
2. Veg… https://t.co/wXIfc4hiRL","Atlanta, GA",2023-02-28
1630613242849509401,"Seeing ppl walk around in runners and ankle socks, ankles out and all in this weather is maddening. Are your feet n… https://t.co/4t7PnpJaEw","Toronto, Ontario",2023-02-28
1630613073772920853,"@MadScientistFF Greatest Wrestler: Bret Heart

• Most Influential: Stone Cold Steve Austin

• Biggest  Superstar:… https://t.co/fKSz5xzT9I","South Daytona, FL",2023-02-28
1630613004743065618,"@NickAdamsinUSA &lt;cough&gt; bullshit! &lt;cough&gt;

countless women you say? let’s start with hearing from one, in her own w… https://t.co/nC2ZCivJ8E","North Mankato, MN",2023-02-28
1630612904843046912,"@Kuntryboy4life It’s too cold here for shenanigans, 🥶","East Palo Alto, CA",2023-02-28
1630612547220144129,"Update on life: I lost my voice, I had a cough but it went away now. Almost ready for CRSSD weekend. 😈","Santee, CA",2023-02-28
1630611777187725316,@JessiPe60537576 I still live in Douglas ma it is cold my hands are callused up,"Massachusetts, USA",2023-02-28
1630611184461152256,LA next week not jacking this cold shit,"Manhattan, NY",2023-02-28
1630611070271340567,Processed meats cold cuts are made with gives people cancer. Stay away,"Fort Worth, TX",2023-02-28
1630611043251802112,"THEFT - COLD at 900 NW HOYT ST, PORT [Portland Police #PP23000053728] 08:12 #pdx911","Portland, OR",2023-02-28
1630610512177250322,It’s cold here:),"Colorado, USA",2023-02-28
1630617844189900800,It’s always verticut season in the cold desert of Las Vegas! 🏜️ Thinning the poa mat out a bit on tees. Island gree… https://t.co/ioMwqwOEy2,"Nevada, USA",2023-02-28
1630617576215658546,"@Robert__Beltran @Topends14 @ClutchPointsApp https://t.co/yugJ2D5LkO
Mocking Dirk’s flu didn’t really work. He made… https://t.co/cpoPoyBF2D","Dallas, TX",2023-02-28
1630616883861889024,@alexrkonrad For all of the ink spilled against vests in SF tech culture they’re just one of a reasonable armada of… https://t.co/OsUfyh5tVS,"Queens, NY",2023-02-28
1630616575840751616,"VEHICLE STOLEN - COLD at 1600 NE DIVISION ST, GRSM [Gresham Police #PG23000008314] 08:12 #pdx911","Gresham, OR",2023-02-28
1630616206255308815,"@OccupyLF Biggest thus far my fault primo, I’ll see you there have a cold one ready for me 🤘🏽","Georgetown, TX",2023-02-28
1630615765794553856,@AshleyLeeNJ Enjoy!  Cold and snowy in NJ,"Jamesburg, NJ",2023-02-28
1630615141808062481,"I definitely got that norovirus stomach bug and it fucking SUCKED 😩 I was nauseous, throwing up, had stomach pains,… https://t.co/rmhp8qpc7s","Chicago, IL",2023-02-28
1630615068412088320,"ASSAULT - COLD at 600 NE 181ST AVE, GRSM [Gresham Police #PG23000008315] 08:09 #pdx911","Gresham, OR",2023-02-28
1630615001764605952,I hate allergies nose be stinging and runny while my eyes stay watery 🤧 😒👎🏾,"Burbank, CA",2023-02-28
1630614720242753536,@AndrewHilaryUS I moved in June. I need blackout and insulated curtains and some area rugs to help absorb sound. Th… https://t.co/V6c7MPe4hZ,"Newport News, VA",2023-02-28
1630614714853081107,@alexrkonrad Seems like the Sf 12 month “dress for a cold hike” wardrobe will be 🤙🏼,"Queens, NY",2023-02-28
1630621998383611907,@LexieBergen It’s uncomfortable. I have it down every 6 months for skin cancer. No it’s just really cold. That’s th… https://t.co/DLtfnzqBQI,"Virginia, USA",2023-02-28
1630621719399481348,What I learned from JD’s presser. Everything’s ok when observing from a hot bath on a cold day after burning a subs… https://t.co/rd9vz36D3s,"Greenwood Lake, NY",2023-02-28
1630621609605349376,"VEHICLE STOLEN - COLD at 4000 SE 129TH AVE, PORT [Portland Police #PP23000053746] 08:21 #pdx911","Portland, OR",2023-02-28
1630621486502363137,"@CollinRugg Take away the gun and you still have a person with no concern for murdering another in cold blood, on a… https://t.co/pLbBG6N5kp","Florida, USA",2023-02-28
1630621141235646486,@TalkCockyWithMe I know I can’t believe we were cold weather people for so long haha,"South Carolina, USA",2023-02-28
1630621108125962240,"BURGLARY - COLD at 15500 SE FLAVEL CT, PORT [Portland Police #PP23000053745] 08:03 #pdx911","Portland, OR",2023-02-28
1630621071098494996,I just did a 10K run along the lakeshore and it is so cold and windy my Apple Watch froze and died. Do not recommend.,"Toronto, Ontario",2023-02-28
1630620997220024327,I got a “great job today” after a cold call and honestly this dopamine rush is gonna keep me going for like two weeks.,"Washington, DC",2023-02-28
1630620209424875522,The most anticipated album of my lifetime. I’ll never forget driving to Ernie November during lunch hour in 11th gr… https://t.co/C4gRMCkN0V,"Minneapolis, MN",2023-02-28
1630618903260053504,COLD HEARTED FACTS RIGHT THERE https://t.co/sPKDJO4uRN,"Salem, OR",2023-02-28
1630618811660484615,@NonZombied @TedNugent That’s discrimination. Good thing you’re anonymous.,"Roselle, NJ",2023-02-28
1630608370083282957,LA Knight vs Pat Mcafee would’ve been a nice match for Wrestlemania https://t.co/e7De9LonkL,"Little Rock, AR",2023-02-28
1630625032337514499,"@co39808334 @unhealthytruth @StHettie My 84 year old Nicaraguan doctor survived C O V in a hospital, being intubate… https://t.co/fYzNyotFAu","South Miami Heights, FL",2023-02-28
1630624868558577664,It’s always verticut season in the cold desert of Las Vegas! 🏜️ Thinning the poa mat out a bit on tees. Island gree… https://t.co/NEwlWVMFjH,"Nevada, USA",2023-02-28
1630624633857687555,"VEHICLE STOLEN - COLD at 5900 NE 52ND AVE, PORT [Portland Police #PP23000053782] 08:57 #pdx911","Portland, OR",2023-02-28
1630624411328888846,"Thought I heard a cough, but it was construction outside 🐭","Brooklyn, NY",2023-02-28
1630624305162645504,@comradesanchez maybe I’m just sensitive lol the day to day conversations up here just be feeling a lil cold,"Brooklyn, NY",2023-02-28
1630624129832370196,Cold pop tarts the wave,"Buffalo, NY",2023-02-28
1630623818485231616,It’s so cold in Vegas man I just want to stay in bed all day lol,"Paradise, NV",2023-02-28
1630623810503229465,Finally joined @MichiganRadio today because during my power outage (100+ hours) their variety of programming really… https://t.co/P3N3oq3ISS,"Ypsilanti, MI",2023-02-28
1630623659906801664,"Onward to the State Senate for the Coleman-Baker Act, a bi-partisan piece of legislation to address Cold Case Homic… https://t.co/Rl4M5FbEfc","Georgia, USA",2023-02-28
1630623622133055488,"VEHICLE STOLEN - COLD at 3200 SE 92ND AVE, PORT [Portland Police #PP23000053730] 08:03 #pdx911","Portland, OR",2023-02-28
1630623491388063744,Falcons cant even stop a common cold and want to go get another qb. Poverty franchise,"Georgia, USA",2023-02-28
1630622941410103298,@Lola_the_lady To resolve the cognitive dissonance they convince themselves that Covid is merely the common cold AN… https://t.co/0addrQS1Cs,"Colorado, USA",2023-02-28
1630622491361132574,"@SpeakerMcCarthy But..but... 
CRIME
INFLATION 
IMMIGRANTS 
SOCIALISM 

October &amp; November- Every  GOP ad on TV &amp; ra… https://t.co/Q9GjHWTTsN","Norwood, OH",2023-02-28
1630622386826493964,"Going to link my Venmo for donations to send my sad, depressed, cold self to Aruba for a week.  Wish me luck 😂😂  #overwinter","Smithtown, NY",2023-02-28
1630629946354745353,"Holy SHIII the water is COLD !!!! 👀
Bruh !!!! 🏝️🔥🔥🔥",Lauderdale-By-The-Sea Beach,2023-02-28
1630629925936873480,"@rachelaziani Stay inside the jeep, put a cover in front of the grill to keep the heater working, it really looks v… https://t.co/tInsUK6Mec","Alvin, TX",2023-02-28
1630629421433405454,"@GilesDMiddleton @xkcd @ardalis Spot on .. tu for this/no vax for hiv, common cold, ebola, but big pharma threw thi… https://t.co/w8cCLY8Et6","Cumberland, RI",2023-02-28
1630629147914502144,@vjmfilms What else too? Protectionism and a desire for a new Chinese Cold War?,"Philadelphia, PA",2023-02-28
1630628657076260864,"VEHICLE STOLEN - COLD at 8600 NE BEECH ST, PORT [Portland Police #PP23000053722] 08:20 #pdx911","Portland, OR",2023-02-28
1630628452658479104,@TaylorLewan77 @Titans Ice cold. https://t.co/q6za3AaDFq,"Denver, CO",2023-02-28
1630627865485082624,"I think I like Coke Moves. But I'm also like what is this? 
I definitely like it better than Coke Starlight. 

I th… https://t.co/ybORmdJDh6","Harrisonburg, VA",2023-02-28
1630627694877745152,@kiracantmizz Cough it up $traviskilgannon https://t.co/nOp01pS1si,"Moses Lake, WA",2023-02-28
1630627593702522899,Sharing a dose of doggo cuteness. Its a cold yucky weather day. Perfect to snuggle up. #CHIHUAHUA #smalldogs… https://t.co/4s76AssU43,"Niagara Falls, Ontario",2023-02-28
1630627565890093061,@mrboone2u @BeeeNICK You Gon’ Be Cold Forever ?,"Manhattan, NY",2023-02-28
1630627154542342144,All these summer type songs that I’ve been listening to makes me miserable knowing it’s gonna be cold for weeks 😭,"San Mateo, CA",2023-02-28
1630626896336797696,Is stomach flu going around to those who got their flu shot..just curious .anyone with data on that probably not..lol,"Casa Grande, AZ",2023-02-28
1630633692212396032,"VEHICLE STOLEN - COLD at 11000 NE FARGO ST, PORT [Portland Police #PP23000053790] 09:49 #pdx911","Portland, OR",2023-02-28
1630633188346286080,"VEHICLE STOLEN - COLD at 6500 SE 67TH AVE, PORT [Portland Police #PP23000053809] 09:28 #pdx911","Portland, OR",2023-02-28
1630633186870054912,"THREAT - COLD at 700 SE 106TH AVE, PORT [Portland Police #PP23000053788] 09:56 #pdx911","Portland, OR",2023-02-28
1630632930283274262,8th graders from LOMS learning about DNA at the Cold Spring Harbor DNA Lab. 🧬 My favorite seminar was the activity… https://t.co/LXZX21fd3D,Cold Spring Harbor DNA Learning Center,2023-02-28
1630632676569825282,@AquaCfoamShame A friend was diagnosed with sinus stress congestion. Causes her to wake up at night with headaches… https://t.co/kaLXhgmoAB,"New York, NY",2023-02-28
1630632303352225792,"Purple out today mussi tun dat school fan, snow on the ground but not cold 2c https://t.co/OjzSIekocx",High Park,2023-02-28
1630632123521724416,"@D_Brasco31 @shi_fs My favorite thing they say about him, “he’s a coc head, look at him sniffle after each period i… https://t.co/u4MIWRdPPT","Las Vegas, NV",2023-02-28
1630632089237241857,Could be that but any nigga will tell you them Super fire joints be the most annoying and biggest headaches with th… https://t.co/yKwN5z24WS,"Manhattan, NY",2023-02-28
1630631829903667200,@CCuntamed @TeslaDarth @cnunezimages You can't make this up I hope there's a bird flu inoculation somewhere lol it'… https://t.co/XwtDJztwqH,"Mesa, AZ",2023-02-28
1630631671664984064,"Basically, it’s a Goldilocks story - they were living in waters that were a little too cold &amp; they are now in waters that are “just right”","Wisconsin, USA",2023-02-28
1630631662856937475,This would seem to spell trouble for fish species - especially cold-water adapted fish - because fish can’t regulate their temperature,"Wisconsin, USA",2023-02-28
1630631659480440834,The theory behind that is that it’s easier for a large bodied animal to conserve heat in cold climates &amp; small bodi… https://t.co/dih63eKwUS,"Wisconsin, USA",2023-02-28
1630631621865947148,I’ve just come to the cold and sobering realization that vacations don’t help anymore.,"Houston, TX",2023-02-28
1630631277018660880,when you’re coughing to “scratch” your throat but it’s only scratching the right side &amp; your left side is the itchy… https://t.co/LiZTOFV0lP,"Manhattan, NY",2023-02-28
1630631212019769345,"Five drinks to know me 

Water 
Cold Brew 
Mojito 
Lemon lime Gatorade 
Lemonade https://t.co/QTXy9qjzXp","Long Beach, CA",2023-02-28
1630630970121670656,"What’s your most expensive drink order from Starbucks?

(I got a free drink reward, but always just get a Salted Ca… https://t.co/phdA6Iz3Ib","Paradise, NV",2023-02-28
1630630735689269248,@JustJennKat44 @MattWalshBlog Take away the gun and you still have a man with no worries murdering another in cold… https://t.co/FMo8b13nnO,"Florida, USA",2023-02-28
1630630673383059456,"VANDALISM - COLD at 13200 SE REEDWAY PL, PORT [Portland Police #PP23000053736] 08:38 #pdx911","Portland, OR",2023-02-28
1630630654982406167,"@donnelly_b It was pretty cold last week, so didn't get many outdoor shots. Here's the view from my old regular spo… https://t.co/MfBoK9GQmG","Winnipeg, Manitoba",2023-02-28
1630637787446927360,Cold blooded!! You ain’t seeing heaven for this 😭😭😭😭😭 https://t.co/jCLvNn25xM,"Albuquerque, NM",2023-02-28
1630637666029977604,"Context: walking back to the car. I'm wondering if my nose is running?

Nope

My top lip is frozen

Maybe?

Wait, m… https://t.co/4MiKhobJTu","Chicago, IL",2023-02-28
1630637548614631437,"Elite Gourmet EJX600 Compact Small Space-Saving Masticating Slow Juicer, Cold Press Juice Extractor, Nutrient and V… https://t.co/LztlFzidyV","Miami, FL",2023-02-28
1630637508542230529,Baby must be working hard today because he never takes a late lunch like this🙄I'm glad I didnt cook anything yet be… https://t.co/LtrU96dm6I,"Georgia, USA",2023-02-28
1630637254485094400,"@Chevonne_Hughes @brendini34 @Acyn @MuellerSheWrote Also , that banana he has on was a gift from Steven Van Zandt.… https://t.co/fROWMrv5Ap","California, USA",2023-02-28
1630637216249810944,"VEHICLE STOLEN - COLD at 8300 NE BROADWAY , PORT [Portland Police #PP23000053774] 09:13 #pdx911","Portland, OR",2023-02-28
1630636926494552064,It’s so cold in here 🥲,Florida A & M University Lee Hall,2023-02-28
1630636907364483072,I wanna look cute but its too cold to look cute and I don’t own cute warm clothes so 🙃,"Los Angeles, CA",2023-02-28
1630636283507666945,Yo this cut him and Martinelli have is cold. Might rock this in the summer 🧐 https://t.co/wbXudMw8MA,"Konterra, MD",2023-02-28
1630636186107559963,"Cutaneous symptoms:
Skin photosensitivity - wear sunscreen but may consider indoor sports over outdoor, covering su… https://t.co/udtdbxfAfw","Ohio, USA",2023-02-28
1630635820276170773,"Best deli - hands down!
Cant wait till I can have cold cuts again 👶 
Oh, and God bless the lettuce wrap 🙏 https://t.co/0IRJ3h0yPp","Commack, NY",2023-02-28
1630635202052759552,"ACCIDENT - HIT AND RUN - COLD at 700 NW COUNCIL DR, GRSM [Gresham Police #PG23000008324] 10:17 #pdx911","Gresham, OR",2023-02-28
1630634863987392513,@Mark85587317 @rhormes_ So we can then trade for that big name receiver we never had cough cough DA17,"Savage, MD",2023-02-28
1630634507702525953,@crockpics She's So Cold,"Englewood, CO",2023-02-28
1630634362676051969,@henry_th3rd @DailyLoud Really genius?? Explain that to the 3 million plus indigenous people Columbus killed with t… https://t.co/ji2wRiMJSv,"Santa Clarita, CA",2023-02-28
1630641744542068736,"VEHICLE STOLEN - COLD at 5700 NE 72ND AVE, PORT [Portland Police #PP23000053825] 10:01 #pdx911","Portland, OR",2023-02-28
1630641018709131303,"Thanks very much @scotiabank @LtlFreeLibrary @JaelRichardson for #TheHockeyJersey! An inclusive, warm addition on t… https://t.co/bq0qU313H6","Hamilton, Ontario",2023-02-28
1630640990385209349,"brake lights, late nights, n cold gin 🧊","Shackelford, CA",2023-02-28
1630640406600843265,"I just got 4 cold calls from this company, finally answered — “hey I heard you wanted to learn more”

Fwiw - the gu… https://t.co/lTvTkAhoAb","Queens, NY",2023-02-28
1630639040276885504,"@Freak725 Hells yes, like -3 bro.  

I mean, it's cold enough lol..","Barrie, Ontario",2023-02-28
1630638725498830848,"VEHICLE STOLEN - COLD at 1900 NE EVERETT ST, PORT [Portland Police #PP23000053793] 10:22 #pdx911","Portland, OR",2023-02-28
1630638221221842947,"VEHICLE STOLEN - COLD at 300 N BALDWIN ST, PORT [Portland Police #PP23000053816] 09:42 #pdx911","Portland, OR",2023-02-28
1630638162144886784,@Karen_Alzate26 They went outside this morning a whole 5 minutes and returned inside because it was “too cold.” https://t.co/xQr8AjDsKl,"Providence, RI",2023-02-28
1630645894952673281,"@ingloriousgigi There were a few medical professionals that contracted Covid prior to vax availability, had very mi… https://t.co/5pqa2I9jDw","Pacifica, CA",2023-02-28
1630645771136815104,"VANDALISM - COLD at 2300 NW WILSON ST, PORT [Portland Police #PP23000053762] 10:23 #pdx911","Portland, OR",2023-02-28
1630644762134089729,"VANDALISM - COLD at 5800 NE SANDY BLVD, PORT [Portland Police #PP23000053771] 08:48 #pdx911","Portland, OR",2023-02-28
1630644761198731264,"THEFT - COLD at 16000 SE DIVISION ST, PORT [Portland Police #PP23000053802] 10:04 #pdx911","Portland, OR",2023-02-28
1630644232514879501,"Dead Fish Chemical Smells And Headaches The Fallout From Ohios Toxic Train Disaster ☝ 😕 
 https://t.co/woem6UhCpn","Pennsylvania, USA",2023-02-28
1630644139090952196,@sub2lucash @reigns_era Gunther best matches were against smaller opponents tbh,"Little Rock, AR",2023-02-28
1630643756348129292,"VEHICLE STOLEN - COLD at 15100 NE ROSE PKWY, PORT [Portland Police #PP23000053823] 09:57 #pdx911","Portland, OR",2023-02-28
1630643502894968832,@Geeknerd21Matt @stacey_hb_ @kcraFinan @genej101 @PeterBrosnan111 @aaronjayjack @Climatologist49 🤷‍♀️ Cold wet feet… https://t.co/wJ9kmxAIga,"California, USA",2023-02-28
1630642585906626575,"@SjamaanN On my mothers side… spunky, heart of gold, enjoyed a cold one now and then and made wonderful meals. ❤️","Winnipeg, Manitoba",2023-02-28
1630642479149006857,Making my Wife a Jamaican steam pot for this cold,"Pike Creek, DE",2023-02-28
1630642354892996608,"Next time you go to Starbucks, ask for a Salted Caramel Cold Brew and say that I sent you babe.","Salt Lake City, UT",2023-02-28
1630642058049273874,"Yesterday felt rough, needed a pick me up &amp; no mental energy. Asked the barista at #Starbucks for a caffeinated, sw… https://t.co/3TJzbDS9Rw",Starbucks,2023-02-28
1630642019839164429,Freeze warnings will be issued **if** we get cold enough for the rest of the season https://t.co/ncoxDaTVa4,"South Carolina, USA",2023-02-28
1630649626725318658,"My bones are aching, I’m too cold in this office","Manhattan, NY",2023-02-28
1630649291038511106,"VEHICLE STOLEN - COLD at SE FOSTER RD / SE 110TH DR, PORT [Portland Police #PP23000053832] 10:08 #pdx911","Portland, OR",2023-02-28
1630648776099794945,"@ProgressiveJen @a69726564 @krassenstein @RepMTG @HomelandGOP It does to. Matter of fact, not only trans, I don’t w… https://t.co/wJbbEhHvBy","Ogden, UT",2023-02-28
1630648391574372352,@KylePorterCBS Calc’s cold stone shank on 17 at Kiawah in the 91 Ryder Cup.,"Denver, CO",2023-02-28
1630648223986491400,I hate feeling cold but being cold indoors annoys tf outta me more,"Manhattan, NY",2023-02-28
1630647922181406720,"@Sweet2_dasoul @ABC7 that’s sad. I hope they can manage, but this snow and the cold really do damage. There will be… https://t.co/jQwONxfMzC","Laguna Hills, CA",2023-02-28
1630647841310797824,I woulda been livid!! 🤣 Bevause why are you even delivering hot  food on a bike in cold weather https://t.co/Fukl6A9Fct,"Baltimore, MD",2023-02-28
1630647781026316289,"THEFT - COLD at 6700 NE 47TH AVE, PORT [Portland Police #PP23000053858] 10:50 #pdx911","Portland, OR",2023-02-28
1630647206750330891,Why tf my job bathroom cold !! Wtf,"Rahway, NJ",2023-02-28
1630647060331372555,if i do not go fishing i will die if i do not go fishing and have a ice cold beer i’ll die if i do not smoke a join… https://t.co/bO0QGRx64G,"Dardenne Prairie, MO",2023-02-28
1630646834874941440,"bad for you… which is also just cold hard facts 😂 argue with your mother, because you obviously feel some type of w… https://t.co/7BqC3CraXU","Cincinnati, OH",2023-02-28
1630646785898061828,@mfdwx I wish it was &gt;86⁰F. That is the only temperature of water I want to swim in. It is essentially bath water.… https://t.co/TBvn9ycgu5,"North Scituate, MA",2023-02-28
1630646767371821072,"@AY_WINS Facts, we’ll get one more week of cold then it’s all Spring from there 🌷","Atlanta, GA",2023-02-28
1630653826603835392,"VEHICLE STOLEN - COLD at 2700 N HAYDEN ISLAND DR, PORT [Portland Police #PP23000053837] 10:20 #pdx911","Portland, OR",2023-02-28
1630653825664303104,"THEFT - COLD at 1700 NW GLISAN ST, PORT [Portland Police #PP23000053853] 10:57 #pdx911","Portland, OR",2023-02-28
1630653420033183744,@FrankMikeDavis1 Dr. Fauci has given his life to medicine and curing terrible diseases. He worked on Ebola and HIV/… https://t.co/4Ogn8O3Ci2,"San Diego, CA",2023-02-28
1630653013517025280,@BjorklundGordon @chrissaccoccia1 Same! But why not Kill 2 Birds with 1 Stone by instilling a Plandemic AND elimina… https://t.co/U4TufrdoBR,"Palmdale, CA",2023-02-28
1630653007921569792,"@wondoteth Shower with warm water to organize your thoughts then turn it to cold water for a minute, dry off, and g… https://t.co/aq5HD7CLSN","Boston, MA",2023-02-28
1630652866900942848,I want to fly fish but the weather is to cold 🥶 😫,"Phoenix, AZ",2023-02-28
1630652845359005696,"Following the temperature at home thread.... It continues to be way too cold to be in LA, so I bring you the deskto… https://t.co/dXM64N9m3N","Redondo Beach, CA",2023-02-28
